id,label,query
845,旅游,穿岩十九峰
846,其他生活服务,馨牛东方医院
847,美食,大手町茶餐厅
848,旅游,北海子公园
849,旅游,密山口岸国门
850,旅游,蚌埠嘉年华
851,旅游,那达慕民族运动场
852,旅游,沙窝森林公园
853,交通,火车票动车票从徐州到鸡西的动车票
854,交通,我想订明天从上海出发的飞机票
855,旅游,汛洲岛
856,旅游,蜂蜜山
857,交通,第二种南昌市到北京的机票
858,旅游,建功屿
859,美食,凯文克汉堡007店
860,美食,鲈鱼一品
861,地址/地标,北京世纪金源购物中心5层
862,交通,从龙阳镇到县城内的飞机
863,旅游,乔家大院
864,交通,从潘家镇到时集镇的动车
865,交通,从兴仁镇到新发镇的出租车
866,住宿,君汉之星
867,其他生活服务,护理头发
868,交通,从西营镇到大六号镇的高铁票
869,交通,从兴长路街道到天桥街道的动车
870,美食,三兄弟渔家小海鲜
871,美食,附近的早餐店
872,美食,清汤虾同焖鸡米饭
873,交通,从李新庄镇到牙克石市的飞机票
874,旅游,上渚山奇幻谷
875,美食,快餐炒菜
876,旅游,弹力公园
877,交通,从安陵镇到上升乡的火车票
878,交通,南阳到天水的火车
879,美食,最近的吃饭地方
880,其他生活服务,你他妈的露营的地方啊
881,交通,从大桥镇到红花镇的高铁票
882,交通,从七里乡到城关镇的火车票
883,交通,从城前镇到大兴镇的高铁
884,其他生活服务,绵阳羽绒衣地方
885,KTV,查找一下豪爵歌厅
886,住宿,上海松江开元名都大酒店
887,其他生活服务,QQ奶茶
888,电影,坏人先乐高幻影忍者
889,美食,小炸海鲜自助叫什么名字
890,旅游,中田村
891,旅游,新街口文化园
892,旅游,杭州长乔极地海洋公园
893,旅游,台湾历史博物馆
894,旅游,刚察大寺
895,旅游,牛朗神山
896,旅游,永记生态园
897,旅游,西云观
898,交通,从ARUBA到连江县的飞机票
899,旅游,铁西公园
900,旅游,东漓古村
901,旅游,成都大熊猫繁育研究基地
902,电影,100影城
903,旅游,青峰峡森林公园
904,旅游,红木屋植物园
905,其他生活服务,七夕卖鲜花的地方
906,美食,科右中旗范围内找一下嗯豆角盖饼
907,交通,从河口乡到巴拉格歹乡的高铁
908,电影,名侦探柯南
909,按摩,万州小妖足疗馆
910,电影,电影蜘蛛侠五
911,美食,平安茶楼
912,无意义/闲聊,宇治出现
913,无意义/闲聊,你看我的容易发电
914,其他生活服务,高田马场
915,其他生活服务,周周考游泳馆
916,交通,从金神镇到麻城乡的出租车
917,交通,从新华乡到通榆县的高铁
918,美食,枫林小镇
919,其他生活服务,爵士舞兴趣班
920,无意义/闲聊,前方红绿灯路口
921,住宿,茶卡盐湖宾馆
922,其他生活服务,鹿角休闲娱乐会所
923,其他生活服务,美味天涯桑拿
924,无意义/闲聊,尚湖城楼下的大炮姐姐
925,其他生活服务,开始导航
926,住宿,灵犀公寓
927,KTV,东方金柜
928,交通,从庐山风景名胜区到邦溪镇的火车
929,交通,从兵团五十团到店头镇的火车
930,交通,从梁集镇到雷庄镇的火车
931,地址/地标,查查绥芬河的火车站在哪里
932,电影,大白的电影
933,美食,猪蹄火锅
934,旅游,槟榔谷温泉
935,其他生活服务,给我搜美团
936,住宿,君苑酒店
937,美食,丫米寿司
938,交通,从青岛街道到东钱湖镇的飞机
939,其他生活服务,阿里巴巴九三店儿
940,交通,从桦林乡到金都街道的出租车
941,交通,从许家坊乡到掇刀区的高铁
942,美食,汉堡王哥斯拉套餐
943,旅游,附近有什么好玩的
944,其他生活服务,洗浴汗蒸世界
945,其他生活服务,宝钢发展有限公司职工俱乐部
946,其他生活服务,万象天成
947,美食,大妹子汤猪菜椒
948,旅游,济南蹦床公园
949,旅游,潍坊千佛山
950,无意义/闲聊,别多想联系的
951,无意义/闲聊,逛吃算吧
952,美食,围炉烧烤围炉烤肉
953,其他生活服务,儿童套装东渚衣服
954,美食,达克布蕾
955,美食,红色乡情土钵菜
956,旅游,腋窝水世界
957,其他生活服务,超级冒险
958,其他生活服务,西山实验中学
959,地址/地标,解放路一段
960,住宿,给我找一下昌平附近的宾馆
961,旅游,钟山风景名胜区
962,其他生活服务,红锅天一广场
963,旅游,南滨公园
964,旅游,平南佛子岭旅游康养度假区
965,住宿,菲尼斯卡酒店
966,电影,沃尔玛影城
967,旅游,爱园
968,住宿,北戴河景区附近亲子酒店
969,旅游,淀山湖风景区
970,交通,从下坪乡到浪珠乡的飞机
971,旅游,南湖公园
972,旅游,龙泉水上世界
973,旅游,高雄市现代化综合体育馆
974,旅游,额尔古纳河
975,旅游,灰熊山谷
976,旅游,矶崎海滨休憩区
977,交通,为美德美德我订的火车票已经怎么位置抢光了你你怎么没有把我的位置定好啊
978,地址/地标,是镜湖区
979,地址/地标,青山湖万达
980,美食,N多寿司店
981,其他生活服务,枪击体验馆
982,其他生活服务,海阔天空洗浴天桥区
983,旅游,窦氏青山墓
984,旅游,晋城古书院
985,旅游,铜梁奇彩梦园
986,旅游,泰陵
987,交通,从古月镇到乐业镇的动车
988,交通,从党坝乡到石芫乡的动车
989,旅游,海军沙滩
990,旅游,鹳雀楼
991,旅游,颐和路公馆区
992,旅游,磁湖风景区
993,旅游,阿依河
994,美食,海鲜餐厅哪里好
995,交通,从维明街道到辰时镇的动车票
996,交通,从西城区街道到宋町镇的高铁票
997,旅游,常州金鹰海洋世界
998,旅游,丽正门
999,交通,从两洼乡到田源乡的出租车
1000,交通,从龙湖区到幸福镇的火车票
1001,超市,批发鸡蛋多少钱一件
1002,交通,从大巴镇到越城区的火车
1003,交通,从花江乡到郝家镇的高铁
1004,交通,从水泊街道到普拉底乡的飞机
1005,旅游,海花岛童世界水上王国
1006,交通,从悦来乡到井都镇的动车
1007,交通,从北务镇到淮宁湾镇的飞机票
1008,交通,从吉林市到大关县的高铁
1009,交通,从三兴镇到曹庙镇的高铁
1010,旅游,重庆WFC会仙楼观景台
1011,交通,从新桥镇到永丰路街道的动车票
1012,旅游,北宫国家森林公园
1013,交通,从寨安乡到三蛟镇的动车
1014,交通,从徐家坪镇到芝罘岛街道的动车
1015,旅游,广州长隆度假区
1016,旅游,明显陵
1017,旅游,下枧河风景区
1018,旅游,乌苏镇东方第一哨
1019,旅游,德青郎寺
1020,旅游,平长水上乐园
1021,旅游,河源佗城
1022,旅游,梁启超故居纪念馆
1023,旅游,天河潭旅游度假区
1024,旅游,长城博物馆
1025,旅游,蚌埠热浪岛童玩世界
1026,旅游,野人岛
1027,旅游,禹王宫
1028,旅游,扎如寺
1029,电影,御龙修仙传2
1030,超市,红牛饮料
1031,其他生活服务,自己动手DIY烘焙房
1032,旅游,周边旅游
1033,旅游,厦门鼓浪屿门票
1034,美食,腊肉炒饭
1035,地址/地标,大钱公馆一号
1036,交通,从什川镇到大庄乡的动车票
1037,旅游,香市动物园
1038,旅游,顺德欢乐海岸PLUS
1039,交通,从太阳岛街道到厦门市的飞机
1040,电影,诸暨一百影院艾米1895的电影有什么
1041,旅游,戈宝麻花海
1042,交通,从沙坡镇到长垌乡的动车票
1043,交通,从东湖乡到关兴镇的飞机
1044,交通,从安绕镇到益庆乡的高铁
1045,交通,从解放路街道到青河镇的高铁票
1046,交通,从南浦街道到浦南镇的火车
1047,交通,从晨光镇到县城内的动车票
1048,旅游,西湖
1049,交通,从柳园镇到翁牛特旗的出租车
1050,交通,从青桥驿镇到杜来提乡的火车票
1051,交通,从长所乡到兰沃乡的飞机
1052,旅游,东华山
1053,旅游,阳产土楼
1054,旅游,张公山公园
1055,旅游,海南南坤民族风情旅游区
1056,交通,从洪埠乡到大龙湖街道的高铁票
1057,旅游,华盖峰
1058,旅游,花都湖公园
1059,交通,从复兴镇到樟斗镇的动车
1060,旅游,云嘉南滨海风景区
1061,旅游,沈阳森林动物园
1062,旅游,南山儿童公园
1063,旅游,敦煌民族风情城
1064,旅游,中国石油大学(东营校区)
1065,旅游,南美温泉
1066,旅游,冲古草坪
1067,旅游,桃花潭畔旅游度假区
1068,旅游,祗园禅寺
1069,旅游,列宁广场
1070,旅游,锦州世博园
1071,旅游,邱良功母节孝牌坊
1072,旅游,鹿港
1073,电影,西村电影院
1074,旅游,邯郸方特
1075,旅游,虎头要塞
1076,旅游,潭瀑峡
1077,旅游,滨州飞行体验基地
1078,电影,横店影城武侯店
1079,旅游,磨西古镇
1080,交通,从三沙市到县城内的飞机
1081,住宿,博鳌亚洲国际酒店
1082,其他生活服务,儿童玩儿的附近
1083,交通,从北坡镇到苹果园街道的火车票
1084,交通,从下亮子乡到东留春乡的高铁票
1085,其他生活服务,乌鲁木齐夜市
1086,交通,重庆到温州的火车票
1087,其他生活服务,全铝家居
1088,其他生活服务,夷陵区小溪塔的鲜花店
1089,按摩,家富足疗
1090,超市,我要吃榴莲
1091,住宿,格盟酒店
1092,地址/地标,崇安寺步行街
1093,美食,山西飞刀削面
1094,交通,从新下陆街道到木根镇的打车
1095,美食,鸭辣嗦恒大绿洲店
1096,其他生活服务,上古天地
1097,其他生活服务,亚诺咖啡
1098,旅游,青城二龙山景区
1099,交通,从十八里堡乡到光武镇的打车
1100,交通,从县城内到己衣乡的火车
1101,旅游,云景牛山
1102,交通,从定威乡到桴焉乡的飞机
1103,交通,从什字镇到乌拉山镇的高铁
1104,交通,从天德乡到西付集乡的火车
1105,交通,从县城内到池溪乡的火车票
1106,旅游,毛浴古镇
1107,旅游,阿木尔河大桥
1108,旅游,柏尖山
1109,交通,从交流岛街道到东湾镇的动车
1110,超市,华润万家新业广场店
1111,旅游,李家峡生态旅游景区
1112,旅游,高山牧场
1113,交通,从克山种猪场到姜店镇的动车票
1114,其他生活服务,里面有面
1115,美食,天下一绝
1116,美食,四川头凉皮
1117,旅游,西安蹦床游乐园
1118,交通,从桑村镇到县城内的飞机
1119,美食,蛋糕我要订蛋糕
1120,美食,生日蛋糕生日蛋糕
1121,电影,国际电影人俱乐部
1122,交通,从恰其库木管理区到招宝山街道的动车
1123,其他生活服务,呼市真人CS思
1124,KTV,友谊南路欢乐迪
1125,交通,从孙吴县到黑山头镇的动车票
1126,交通,从襄北农场到沂南县的动车
1127,美食,夏联福记早茶
1128,无意义/闲聊,铁艺石花
1129,交通,从西沟乡到黄水镇的高铁
1130,交通,从仓山镇到大坝乡的高铁票
1131,交通,从县城内到黑水镇的火车
1132,美食,水游城吃饭的地方
1133,旅游,新疆农业博览园
1134,交通,从盘龙镇到额莫勒苏木的高铁票
1135,交通,从环州乡到小围寨街道的飞机票
1136,住宿,长隆香江酒店
1137,无意义/闲聊,难道稍等
1138,交通,从南坊街道到公议乡的飞机票
1139,交通,从城关镇到花桥乡的飞机
1140,交通,从石扇镇到麻洋镇的火车票
1141,交通,从阜新街街道到环岭街道的出租车
1142,交通,从洋里乡到高田镇的高铁票
1143,旅游,厦门海底世界
1144,旅游,3窟
1145,交通,坐地铁上海到西安火车票
1146,旅游,云南大学
1147,旅游,万宝湖儿童公园
1148,旅游,帕米尔高原
1149,旅游,都梁公园
1150,交通,北京至西安火车票
1151,旅游,慕士塔格峰
1152,交通,兰州到昆明的特价火车票
1153,旅游,恐龙文化苑
1154,交通,拖差价哈尔滨道区到烟台几点飞机
1155,旅游,便江风景区
1156,交通,粥城宜山机票多少钱州城宜山
1157,电影,万达电影
1158,旅游,深圳景点
1159,旅游,云舍景区
1160,交通,我要订机票
1161,旅游,上海海洋馆
1162,旅游,中国驿梦幻雪乡
1163,旅游,石泉县衙
1164,旅游,皇后湾
1165,旅游,燕泉公园
1166,交通,从伊敏林场到石园街道的出租车
1167,交通,从林场到汤河镇的打车
1168,旅游,沈阳世博园
1169,电影,俊临天下
1170,交通,从观寺乡到海口镇的火车
1171,旅游,秋浦河景区
1172,旅游,关山国家地质公园
1173,旅游,聚富盛汇商务会馆
1174,旅游,宝林楼风景旅游区
1175,交通,从东山街道到阿西乡的火车票
1176,旅游,长兴八都岕景区
1177,旅游,圣索菲亚大教堂
1178,交通,从良亩乡到红旗街道的飞机
1179,无意义/闲聊,卫夫子之女
1180,其他生活服务,海东市乐都区那个三生缘农家院
1181,美食,美食城美食城
1182,旅游,凌霄风景区
1183,交通,从粉壁乡到立新乡的飞机票
1184,美食,早餐都有什么清淡的
1185,美食,燕麦的辣椒披萨店
1186,美食,杯杯有你水果捞
1187,交通,从留家庄乡到白坭乡的动车
1188,住宿,静娴奥体国际大酒店
1189,电影,冰雪奇缘2
1190,交通,从李阳镇到正阳路街道的高铁票
1191,美食,金木园烧烤
1192,地址/地标,世纪康城
1193,交通,从西宁市到井沟乡的火车
1194,交通,从大鹏新区到依果觉乡的高铁
1195,交通,从赣州市到龙门乡的高铁票
1196,交通,从新站综合开发试验区到赤水源镇的飞机票
1197,其他生活服务,潜水瑜伽馆
1198,无意义/闲聊,我妈要去的地方
1199,地址/地标,那华润万家
1200,旅游,曼德拉山岩画
1201,交通,从前郭尔罗斯镇到吕公堡镇的火车票
1202,交通,从雁鸣湖镇到钟山乡的飞机票
1203,交通,从梁北镇到青冈县的高铁票
1204,交通,从下板城街道到黄竹坳街道的出租车
1205,旅游,湖北水镇
1206,交通,从堵河源乡到新街乡的动车
1207,交通,从龙桥镇到文利镇的出租车
1208,旅游,浪淘沙水上乐园
1209,交通,从横溪镇到夹河乡的出租车
1210,其他生活服务,江苏机电
1211,交通,从剑川县到天德镇的飞机
1212,无意义/闲聊,你串底下村
1213,美食,黔江干锅鸡杂
1214,美食,鸡毛店宜州大道
1215,无意义/闲聊,三大淡定那摊儿
1216,美食,巴比馒头
1217,美食,谈固东街跃进路交叉口稻田虾馆儿
1218,无意义/闲聊,看着小区
1219,交通,从襄南乡到靖安镇的火车
1220,其他生活服务,信阳锦江游泳馆
1221,地址/地标,长安万达
1222,地址/地标,上海市同济中学
1223,住宿,东光村青年公寓
1224,美食,柏凉皮儿
1225,交通,从林海林场到柳城畲族镇的打车
1226,住宿,城东华盛酒店
1227,交通,从太平林场到新开河镇的火车
1228,交通,从象房村街道到兴化乡的动车票
1229,交通,从四德堂乡到棠棣镇的动车
1230,交通,从马楼乡到青市乡的火车票
1231,美食,小乔回转寿司
1232,交通,从虎滩乡到庆宁乡的高铁
1233,交通,从窑街街道到大坡乡的飞机票
1234,交通,从秩堂镇到官桥镇的飞机票
1235,交通,从黄滩镇到黑水镇的火车票
1236,交通,从江浦街道到罗陈乡的出租车
1237,其他生活服务,锡纸花甲和玻璃店
1238,交通,从南洞庭芦苇场到华士镇的高铁
1239,旅游,七厂公园
1240,旅游,朝阳凤凰山
1241,旅游,青海湖二郎剑景区
1242,交通,泰安到济南的动车票
1243,旅游,黑山头古城
1244,旅游,托里生态园
1245,旅游,铁匠山垭口
1246,旅游,亿龙水上风情园
1247,旅游,“天下名山”牌坊
1248,旅游,镜湖生态游乐园
1249,旅游,兴元湖公园
1250,旅游,上雨崩
1251,旅游,平天山国家森林公园
1252,电影,加侨广场成龙电影院
1253,旅游,学步桥
1254,旅游,俄初街
1255,旅游,杭州乐园
1256,旅游,鼓浪屿
1257,交通,从桃南街道到荷地镇的出租车
1258,美食,莉莉蛋糕
1259,美食,吉派香辣虾
1260,旅游,耕耘水上世界
1261,交通,从桃园镇到民主镇的高铁票
1262,美食,潇湘会馆
1263,旅游,白鹭洲公园
1264,交通,从裴石乡到澧阳镇的打车
1265,旅游,鑫诚田园生态旅游区-圣哥帝湾温泉水世界
1266,交通,从黄坑街道到上寨镇的打车
1267,交通,从黄花岗街道到新都街道的飞机票
1268,交通,从沙窑乡到闾阳镇的飞机
1269,旅游,香水花海
1270,旅游,香山公园
1271,交通,从中亭乡到平山林场的火车票
1272,旅游,阿木尔镇
